Brtonigla;Brtonigla;Istarska županija
Brubno;Glina;Sisačko-moslavačka županija
Brusići;Krk;Primorsko-goranska županija
Brusje;Hvar;Splitsko-dalmatinska županija
Brusnik;Pakrac;Požeško-slavonska županija
Brušane;Gospić;Ličko-senjska županija
Bruška;Benkovac;Zadarska županija
Bruvno;Gračac;Zadarska županija
Brzac;Krk;Primorsko-goranska županija
Bubani;Kanfanar;Istarska županija
Bubnjarački Brod;Žakanje;Karlovačka županija
Bubnjarci;Žakanje;Karlovačka županija
Bucalovići;Višnjan;Istarska županija
Bučje;Pakrac;Požeško-slavonska županija
Bučje;Pleternica;Požeško-slavonska županija
Bučje Gorjansko;Drenje;Osječko-baranjska županija
Budačka Rijeka;Krnjak;Karlovačka županija
Budak;Gospić;Ličko-senjska županija
Budak;Stankovci;Zadarska županija
Budakovac;Gradina;Virovitičko-podravska županija
Budančevica;Kloštar Podravski;Koprivničko-križevačka županija
Budanica;Suhopolje;Virovitičko-podravska županija
Budaševo;Sisak;Sisačko-moslavačka županija
Budenec;Zagreb;Grad Zagreb
Budim Vivodinski;Ozalj;Karlovačka županija
Budimci;Podgorač;Osječko-baranjska županija
Budimir;Trilj;Splitsko-dalmatinska županija
Budinščak;Donja Voća;Varaždinska županija
Budinščina;Budinščina;Krapinsko-zagorska županija
Budinjak;Samobor;Zagrebačka županija
Budislavec;Vidovec;Varaždinska županija
Budrovac Lukački;Lukač;Virovitičko-podravska županija
Budrovac;Đurđevac;Koprivničko-križevačka županija
Budrovci;Đakovo;Osječko-baranjska županija
Buhača;Cetingrad;Karlovačka županija
Buići;Poreč;Istarska županija
Buići;Župa dubrovačka;Dubrovačko-neretvanska županija
Buinja;Dvor;Sisačko-moslavačka županija
Buinjski Riječani;Dvor;Sisačko-moslavačka županija
Bujarići;Višnjan;Istarska županija
Bujavica;Lipik;Požeško-slavonska županija
Buje;Buje;Istarska županija
Buk;Pleternica;Požeško-slavonska županija
Buk Vlaka (Desna obala Male Neretve);Opuzen;Dubrovačko-neretvanska županija
Bukevje;Sveti Ivan Zelina;Zagrebačka županija
Bukevje;Orle;Zagrebačka županija
Bukori;Vižinada;Istarska županija
Bukov Vrh;Skrad;Primorsko-goranska županija
Bukova;Suhopolje;Virovitičko-podravska županija
Bukovac Perjasički;Slunj;Karlovačka županija
Bukovac Perušićki;Perušić;Ličko-senjska županija
Bukovac Podvrški;Skrad;Primorsko-goranska županija
Bukovac Svetojanski;Jastrebarsko;Zagrebačka županija
Bukovački Antunovac;Nova Bukovica;Virovitičko-podravska županija
Bukovčak;Velika Gorica;Zagrebačka županija
Bukovčani;Lipik;Požeško-slavonska županija
Bukovec Zelinski;Sveti Ivan Zelina;Zagrebačka županija
Bukovec;Selnica;Međimurska županija
Bukovica;Rešetari;Brodsko-posavska županija
Bukovica;Topusko;Sisačko-moslavačka županija
Bukovica Prekriška;Krašić;Zagrebačka županija
Bukovica Utinjska;Vojnić;Karlovačka županija
Buković;Benkovac;Zadarska županija
Bukovje Bistransko;Bistra;Zagrebačka županija
Bukovje Križevačko;Križevci;Koprivničko-križevačka županija
Bukovje Netretićko;Netretić;Karlovačka županija
Bukovje Podvrško;Samobor;Zagrebačka županija
Bukovlje;Bukovlje;Brodsko-posavska županija
Bukovsko;Sisak;Sisačko-moslavačka županija
Bukvik;Čačinci;Virovitičko-podravska županija
Bulić;Benkovac;Zadarska županija
Bulići;Ozalj;Karlovačka županija
Bulinac;Nova Rača;Bjelovarsko-bilogorska županija
Bunica;Senj;Ličko-senjska županija
Bunić;Udbina;Ličko-senjska županija
Bunjak;Sveti Ivan Zelina;Zagrebačka županija
Bunjani;Križ;Zagrebačka županija
Bunjevci;Vrbovsko;Primorsko-goranska županija
Burić Selo;Krnjak;Karlovačka županija
Burići;Kanfanar;Istarska županija
Buroli;Buje;Istarska županija
Busnovi;Brestovac;Požeško-slavonska županija
Bušetina;Špišić Bukovica;Virovitičko-podravska županija
Buševec;Velika Gorica;Zagrebačka županija
Bušević;Donji Lapac;Ličko-senjska županija
Bušin;Pregrada;Krapinsko-zagorska županija
Butkovec;Breznički Hum;Varaždinska županija
Butkovići;Svetvinčenat;Istarska županija
Butoniga;Pazin;Istarska županija
Buzadovac;Gradec;Zagrebačka županija
Buzdohanj;Čavle;Primorsko-goranska županija
Buzet;Buzet;Istarska županija
Buzeta;Glina;Sisačko-moslavačka županija
Buzin;Skrad;Primorsko-goranska županija
Buzin;Zagreb;Grad Zagreb
Bužim;Gospić;Ličko-senjska županija
Bužin;Buje;Istarska županija
Bužinija;Novigrad;Istarska županija
Bzenica;Pleternica;Požeško-slavonska županija
Cabuna;Suhopolje;Virovitičko-podravska županija
Cage;Okučani;Brodsko-posavska županija
Caginec;Ivanić-Grad;Zagrebačka županija
Cancini;Poreč;Istarska županija
Careva Draga;Krašić;Zagrebačka županija
Carevdar;Križevci;Koprivničko-križevačka županija
Carevići;Vrbovsko;Primorsko-goranska županija
Carevo Polje;Josipdol;Karlovačka županija
Carevo Selo;Barilović;Karlovačka županija
Cargovec;Vidovec;Varaždinska županija
Caska;Novalja;Ličko-senjska županija
Cavtat;Konavle;Dubrovačko-neretvanska županija
Cebovec;Lobor;Krapinsko-zagorska županija
Celine;Jastrebarsko;Zagrebačka županija
Celine;Vrbovec;Zagrebačka županija
Celine;Podturen;Međimurska županija
Celine Goričke;Marija Gorica;Zagrebačka županija
Celine Samoborske;Samobor;Zagrebačka županija
Cepeliš;Petrinja;Sisačko-moslavačka županija
Cepidlak;Sveti Ivan Žabno;Koprivničko-križevačka županija
Cera;Unešić;Šibensko-kninska županija
Cere;Sveta Nedelja;Istarska županija
Cere;Žminj;Istarska županija
Ceremošnjak;Našice;Osječko-baranjska županija
Cerić;Nuštar;Vukovarsko-srijemska županija
Cerik;Vrbovec;Zagrebačka županija
Cerina;Čazma;Bjelovarsko-bilogorska županija
Cerion;Višnjan;Istarska županija
Cerjani;Kaštelir-Labinci;Istarska županija
Cerje;Vrbovec;Zagrebačka županija
Cerje;Zagreb;Grad Zagreb
Cerje Jesenjsko;Jesenje;Krapinsko-zagorska županija
Cerje Letovanićko;Lekenik;Sisačko-moslavačka županija
Cerje Nebojse;Maruševec;Varaždinska županija
Cerje Pokupsko;Pokupsko;Zagrebačka županija
Cerje Samoborsko;Samobor;Zagrebačka županija
Cerje Tužno;Ivanec;Varaždinska županija
Cerje Vivodinsko;Ozalj;Karlovačka županija
Cerna;Cerna;Vukovarsko-srijemska županija
Cernik;Žumberak;Zagrebačka županija
Cernik;Čavle;Primorsko-goranska županija
Cernik;Cernik;Brodsko-posavska županija
Cerovac;Jakšić;Požeško-slavonska županija
Cerovac;Gračac;Zadarska županija
Cerovac;Bizovac;Osječko-baranjska županija
Cerovac Barilovićki;Barilović;Karlovačka županija
Cerovac Vukmanićki;Karlovac;Karlovačka županija
Cerovački Galovići;Duga Resa;Karlovačka županija
Cerovica;Samobor;Zagrebačka županija
Cerovlje;Cerovlje;Istarska županija
Cerovnik;Josipdol;Karlovačka županija
Cerovski Vrh;Velika Gorica;Zagrebačka županija
Cesarica;Karlobag;Ličko-senjska županija
Cesarska Ves;Klanjec;Krapinsko-zagorska županija
Cestica;Cestica;Varaždinska županija
Cetina;Civljane;Šibensko-kninska županija
Cetingrad;Cetingrad;Karlovačka županija
Cetinovec;Zlatar;Krapinsko-zagorska županija
Cetinski Varoš;Cetingrad;Karlovačka županija
Cicvare;Pakrac;Požeško-slavonska županija
Cicvare;Skradin;Šibensko-kninska županija
Ciglena;Bjelovar;Bjelovarsko-bilogorska županija
Ciglenica;Popovača;Sisačko-moslavačka županija
Ciglenica;Garešnica;Bjelovarsko-bilogorska županija
Ciglenica Zagorska;Sveti Križ Začretje;Krapinsko-zagorska županija
Ciglenik;Kutjevo;Požeško-slavonska županija
Ciglenik;Oriovac;Brodsko-posavska županija
Cigrovec;Pregrada;Krapinsko-zagorska županija
Cikote;Pakrac;Požeško-slavonska županija
Cirkovljan;Prelog;Međimurska županija
Cirkvena;Sveti Ivan Žabno;Koprivničko-križevačka županija
Cista Provo;Cista Provo;Splitsko-dalmatinska županija
Cista Velika;Cista Provo;Splitsko-dalmatinska županija
Civljane;Civljane;Šibensko-kninska županija
Cokuni;Marčana;Istarska županija
Colnari;Brod Moravice;Primorsko-goranska županija
Cremušina;Veliki Grđevac;Bjelovarsko-bilogorska županija
Cres;Cres;Primorsko-goranska županija
Cret Bizovački;Bizovac;Osječko-baranjska županija
Cret Viljevski;Viljevo;Osječko-baranjska županija
Crevarska Strana;Gvozd;Sisačko-moslavačka županija
Crikvenica;Crikvenica;Primorsko-goranska županija
Crivac;Muć;Splitsko-dalmatinska županija
Crklada;Vižinada;Istarska županija
Crkovec;Lepoglava;Varaždinska županija
Crkvari;Orahovica;Virovitičko-podravska županija
Crkveni Bok;Sunja;Sisačko-moslavačka županija
Crkveni Vrhovci;Požega;Požeško-slavonska županija
Crljenci;Brestovac;Požeško-slavonska županija
Crljenik;Stankovci;Zadarska županija
Crna Draga;Lasinja;Karlovačka županija
Crna Klada;Našice;Osječko-baranjska županija
Crna Mlaka;Jastrebarsko;Zagrebačka županija
Crnac;Sisak;Sisačko-moslavačka županija
Crnac;Crnac;Virovitičko-podravska županija
Crni;Raša;Istarska županija
Crni Dabar;Karlobag;Ličko-senjska županija
Crni Kal;Senj;Ličko-senjska županija
Crni Lazi;Čabar;Primorsko-goranska županija
Crni Lug;Delnice;Primorsko-goranska županija
Crni Potok;Topusko;Sisačko-moslavačka županija
Crni Potok;Podcrkavlje;Brodsko-posavska županija
Crno;Novi Vinodolski;Primorsko-goranska županija
Crno;Zadar;Zadarska županija
Crno Kamanje;Generalski Stol;Karlovačka županija
Crno Vrelo;Slunj;Karlovačka županija
Crveni Vrh;Umag;Istarska županija
Cubinec;Križevci;Koprivničko-križevačka županija
Cugovec;Gradec;Zagrebačka županija
Cukrići;Svetvinčenat;Istarska županija
Culibrki;Netretić;Karlovačka županija
Cunj;Buzet;Istarska županija
Curkovec;Sveti Ivan Zelina;Zagrebačka županija
Cvetišće;Ozalj;Karlovačka županija
Cvetkovec;Rasinja;Koprivničko-križevačka županija
Cvetković;Jastrebarsko;Zagrebačka županija
Cvetković Brdo;Velika Gorica;Zagrebačka županija
Cvetlin;Bednja;Varaždinska županija
Cvetnić Brdo;Pokupsko;Zagrebačka županija
Cvijanović Brdo;Slunj;Karlovačka županija
Cvitani;Višnjan;Istarska županija
Cvitići;Barban;Istarska županija
Cvitović;Slunj;Karlovačka županija
Čabar;Čabar;Primorsko-goranska županija
Čabdin;Jastrebarsko;Zagrebačka županija
Čabraji;Križevci;Koprivničko-križevačka županija
Čabrunići;Svetvinčenat;Istarska županija
Čačinci;Čačinci;Virovitičko-podravska županija
Čačvina;Trilj;Splitsko-dalmatinska županija
Čađavac;Velika Pisanica;Bjelovarsko-bilogorska županija
Čađavica;Čađavica;Virovitičko-podravska županija
Čađavički Lug;Čađavica;Virovitičko-podravska županija
Čaglin;Čaglin;Požeško-slavonska županija
Čaire;Kutina;Sisačko-moslavačka županija
Čajkovci;Vrpolje;Brodsko-posavska županija
Čajkovica;Dubrovnik;Dubrovačko-neretvanska županija
Čajkovići;Dubrovnik;Dubrovačko-neretvanska županija
Čakanec;Kravarsko;Zagrebačka županija
Čakovci;Tompojevci;Vukovarsko-srijemska županija
Čakovec;Čakovec;Međimurska županija
Čalinec;Maruševec;Varaždinska županija
Čamagajevci;Marijanci;Osječko-baranjska županija
Čambarelići;Kršan;Istarska županija
Čamerovac;Slunj;Karlovačka županija
Čanak;Plitvička jezera;Ličko-senjska županija
Čanjevo;Visoko;Varaždinska županija
Čapljani;Sunja;Sisačko-moslavačka županija
Čaporice;Trilj;Splitsko-dalmatinska županija
Čaprginci;Okučani;Brodsko-posavska županija
Čara;Korčula;Dubrovačko-neretvanska županija
Čatrnja;Krnjak;Karlovačka županija
Čatrnja;Rakovica;Karlovačka županija
Čavle;Čavle;Primorsko-goranska županija
Čavlovica;Dvor;Sisačko-moslavačka županija
Čavoglave;Ružić;Šibensko-kninska županija
Čazma;Čazma;Bjelovarsko-bilogorska županija
Čečavac;Brestovac;Požeško-slavonska županija
Čečavački Vučjak;Brestovac;Požeško-slavonska županija
Čedanj;Delnice;Primorsko-goranska županija
Čeglje;Jastrebarsko;Zagrebačka županija
Čehići;Sveti Lovreč;Istarska županija
Čehovec;Prelog;Međimurska županija
Čelikovići;Sibinj;Brodsko-posavska županija
Čelina;Omiš;Splitsko-dalmatinska županija
Čelopeci;Župa dubrovačka;Dubrovačko-neretvanska županija
Čemernica;Virovitica;Virovitičko-podravska županija
Čemernica Lonjska;Kloštar Ivanić;Zagrebačka županija
Čeminac;Čeminac;Osječko-baranjska županija
Čenkovo;Levanjska Varoš;Osječko-baranjska županija
Čepelovac;Đurđevac;Koprivničko-križevačka županija
Čepić;Oprtalj;Istarska županija
Čepikuće;Dubrovačko primorje;Dubrovačko-neretvanska županija
Čepin;Čepin;Osječko-baranjska županija
Čepinski Martinci;Čepin;Osječko-baranjska županija
Čepljani;Umag;Istarska županija
Čeralije;Voćin;Virovitičko-podravska županija
Červari;Kanfanar;Istarska županija
Červar-Porat;Poreč;Istarska županija
Čestijanec;Sveti Martin na Muri;Međimurska županija
Česvinica;Ston;Dubrovačko-neretvanska županija
Češljakovci;Kaptol;Požeško-slavonska županija
Četekovac;Mikleuš;Virovitičko-podravska županija
Četvrtkovac;Sunja;Sisačko-moslavačka županija
Čibača;Župa dubrovačka;Dubrovačko-neretvanska županija
Čičkovina;Martijanec;Varaždinska županija
Čigoć;Sisak;Sisačko-moslavačka županija
Čilipi;Konavle;Dubrovačko-neretvanska županija
Čingi Lingi;Molve;Koprivničko-križevačka županija
Čiritež;Buzet;Istarska županija
Čisla;Omiš;Splitsko-dalmatinska županija
Čista Mala;Vodice;Šibensko-kninska županija
Čista Mlaka;Rugvica;Zagrebačka županija
Čista Velika;Vodice;Šibensko-kninska županija
Čitluk;Sinj;Splitsko-dalmatinska županija
Čitluk;Promina;Šibensko-kninska županija
Čižići;Dobrinj;Primorsko-goranska županija
Čojlug;Mikleuš;Virovitičko-podravska županija
Čojluk;Udbina;Ličko-senjska županija
Čokadinci;Čepin;Osječko-baranjska županija
Čovac;Okučani;Brodsko-posavska županija
Čovići;Otočac;Ličko-senjska županija
Črečan;Sveti Ivan Zelina;Zagrebačka županija
Črečan;Nedelišće;Međimurska županija
Čremušnica;Gvozd;Sisačko-moslavačka županija
Črešnjevec;Tuhelj;Krapinsko-zagorska županija
Črešnjevo;Beretinec;Varaždinska županija
Čret;Krapinske Toplice;Krapinsko-zagorska županija
Čret Bisaški;Breznica;Varaždinska županija
Čret Posavski;Orle;Zagrebačka županija
Črnčevec;Sveti Petar Orehovec;Koprivničko-križevačka županija
Črnec Biškupečki;Varaždin;Varaždinska županija
Črnec Dugoselski;Rugvica;Zagrebačka županija
Črnec Rugvički;Rugvica;Zagrebačka županija
Črnica;Buzet;Istarska županija
Črnile;Varaždinske Toplice;Varaždinska županija
Črnilovec;Jastrebarsko;Zagrebačka županija
Črnkovci;Marijanci;Osječko-baranjska županija
Črnkovec;Velika Gorica;Zagrebačka županija
Črvar;Poreč;Istarska županija
Čučak;Brod Moravice;Primorsko-goranska županija
Čučići;Krašić;Zagrebačka županija
Čujića Krčevina;Plitvička jezera;Ličko-senjska županija
Čuki;Vižinada;Istarska županija
Čukovec;Ludbreg;Varaždinska županija
Čukovec;Prelog;Međimurska županija
Čukur;Hrvatska Kostajnica;Sisačko-moslavačka županija
Čunkova Draga;Krašić;Zagrebačka županija
Čuntić;Petrinja;Sisačko-moslavačka županija
Čurilovec;Varaždinske Toplice;Varaždinska županija
Čuši;Poreč;Istarska županija
Čvrljevo;Šibenik;Šibensko-kninska županija
Čvrljevo;Unešić;Šibensko-kninska županija
Ćelija;Trpinja;Vukovarsko-srijemska županija
Ćikovići;Kastav;Primorsko-goranska županija
Ćore;Dvor;Sisačko-moslavačka županija
Ćosinac;Pleternica;Požeško-slavonska županija
Ćosine Laze;Požega;Požeško-slavonska županija
Ćuić Brdo;Rakovica;Karlovačka županija
Ćunski;Mali Lošinj;Primorsko-goranska županija
Ćurlovac;Veliko Trojstvo;Bjelovarsko-bilogorska županija
Ćusi;Cerovlje;Istarska županija
Dabar;Otočac;Ličko-senjska županija
Dabar;Hrvace;Splitsko-dalmatinska županija
Dabašnica;Gračac;Zadarska županija
Dabrina;Glina;Sisačko-moslavačka županija
Dajla;Novigrad;Istarska županija
Dalj;Erdut;Osječko-baranjska županija
Damalj;Vrbovsko;Primorsko-goranska županija
Danci;Vižinada;Istarska županija
Dančanje;Ston;Dubrovačko-neretvanska županija
Dančulovići;Ozalj;Karlovačka županija
Dane;Lanišće;Istarska županija
Dane;Samobor;Zagrebačka županija
Dani;Bosiljevo;Karlovačka županija
Danilo Biranj;Šibenik;Šibensko-kninska županija
Danilo Gornje;Šibenik;Šibensko-kninska županija
Danilo Kraljice;Šibenik;Šibensko-kninska županija
Dapci;Čazma;Bjelovarsko-bilogorska županija
Dapčevićki Brđani;Grubišno Polje;Bjelovarsko-bilogorska županija
Daranovci;Brestovac;Požeško-slavonska županija
Darda;Darda;Osječko-baranjska županija
Darkovac;Čaglin;Požeško-slavonska županija
Daruvar;Daruvar;Bjelovarsko-bilogorska županija
Daruvarski Vinogradi;Daruvar;Bjelovarsko-bilogorska županija
Daskatica;Štefanje;Bjelovarsko-bilogorska županija
Dautan;Nova Rača;Bjelovarsko-bilogorska županija
Davor;Davor;Brodsko-posavska županija
Dazlina;Tisno;Šibensko-kninska županija
Deanovec;Ivanić-Grad;Zagrebačka županija
Deanovići;Petrinja;Sisačko-moslavačka županija
Debelo Brdo I;Gospić;Ličko-senjska županija
Debelo Brdo II;Gospić;Ličko-senjska županija
Debelo Brdo;Udbina;Ličko-senjska županija
Debeljak;Sukošan;Zadarska županija
Debeljuhi;Žminj;Istarska županija
Dedin;Delnice;Primorsko-goranska županija
Dedina;Sveti Petar Orehovec;Koprivničko-križevačka županija
Dekanovec;Dekanovec;Međimurska županija
Deklešanec;Gornja Rijeka;Koprivničko-križevačka županija
Deklevi;Višnjan;Istarska županija
Deklići;Kaštelir-Labinci;Istarska županija
Dekovići;Poreč;Istarska županija
Delači;Brod Moravice;Primorsko-goranska županija
Delić Poljana;Cetingrad;Karlovačka županija
Delići;Vrsar;Istarska županija
Delkovec;Mače;Krapinsko-zagorska županija
Delnice;Delnice;Primorsko-goranska županija
Delovi;Novigrad Podravski;Koprivničko-križevačka županija
Demerje;Zagreb;Grad Zagreb
Dereza;Čazma;Bjelovarsko-bilogorska županija
Dereza;Pakrac;Požeško-slavonska županija
Derežani;Ivanić-Grad;Zagrebačka županija
Deringaj;Gračac;Zadarska županija
Dervišaga;Požega;Požeško-slavonska županija
Desinić;Desinić;Krapinsko-zagorska županija
Desinić Gora;Desinić;Krapinsko-zagorska županija
Desmerice;Ogulin;Karlovačka županija
Desne;Kula Norinska;Dubrovačko-neretvanska županija
Desni Degoj;Glina;Sisačko-moslavačka županija
Desni Dubrovčak;Martinska Ves;Sisačko-moslavačka županija
Desni Štefanki;Lasinja;Karlovačka županija
Desno Sredičko;Lasinja;Karlovačka županija
